Batch_ID,Time_Minute,Vessel_Pressure_Bar,Retort_Env_Temp_C,Product_Core_Temp_C,Accumulated_P_Value,Commercial_Sterility_Status,Process_Deviation_Flag
161,80,1.171,57.47,90.75,38.261,1,0
161,81,1.11,53.55,89.04,38.593,1,0
161,82,0.999,50.27,87.25,38.802,1,0
161,83,1.136,47.28,85.26,38.927,1,0
161,84,1.078,44.76,83.42,39.004,1,0
161,85,1.011,42.19,81.55,39.052,1,0
161,86,1.015,40.28,79.68,39.052,1,0
161,87,1.045,38.36,77.81,39.052,1,0
161,88,1.012,36.88,75.86,39.052,1,0
161,89,1.046,36.23,74.17,39.052,1,0
162,0,0.957,28.65,28.8,0.0,1,0
162,1,0.988,29.4,28.77,0.0,1,0
162,2,1.001,30.52,28.79,0.0,1,0
162,3,1.041,32.05,29.08,0.0,1,0
162,4,0.985,34.94,29.27,0.0,1,0
162,5,0.986,38.08,29.82,0.0,1,0
162,6,0.979,40.82,30.47,0.0,1,0
162,7,0.99,44.24,31.15,0.0,1,0
162,8,0.96,47.49,31.99,0.0,1,0
162,9,0.959,50.93,32.86,0.0,1,0
162,10,1.031,54.96,34.0,0.0,1,0
162,11,0.991,59.38,35.22,0.0,1,0
162,12,1.021,63.25,36.42,0.0,1,0
162,13,0.994,67.68,37.8,0.0,1,0
162,14,1.054,72.16,39.34,0.0,1,0
162,15,0.998,76.63,41.11,0.0,1,0
162,16,0.999,80.44,42.79,0.0,1,0
162,17,1.005,83.45,44.86,0.0,1,0
162,18,1.01,86.12,46.78,0.0,1,0
162,19,1.043,88.42,48.75,0.0,1,0
162,20,1.022,90.4,50.78,0.0,1,0
162,21,1.123,91.98,52.64,0.0,1,0
162,22,1.222,93.35,54.47,0.0,1,0
162,23,1.23,94.38,56.33,0.0,1,0
162,24,1.214,95.52,58.24,0.0,1,0
162,25,1.363,96.25,59.92,0.0,1,0
162,26,1.455,97.22,61.78,0.0,1,0
162,27,1.529,97.84,63.39,0.0,1,0
162,28,1.565,98.09,65.01,0.0,1,0
162,29,1.531,98.54,66.58,0.0,1,0
162,30,1.628,99.08,68.07,0.0,1,0
162,31,1.681,99.36,69.42,0.0,1,0
162,32,1.696,99.9,70.86,0.0,1,0
162,33,1.721,99.66,72.28,0.0,1,0
162,34,1.753,100.19,73.47,0.0,1,0
162,35,1.756,100.51,74.44,0.0,1,0
162,36,1.796,100.65,75.56,0.0,1,0
162,37,1.785,100.83,76.67,0.0,1,0
162,38,1.821,100.59,77.8,0.0,1,0
162,39,1.844,100.7,78.83,0.0,1,0
162,40,1.838,100.85,79.91,0.0,1,0
162,41,1.873,101.14,80.95,0.041,1,0
162,42,1.853,101.07,81.93,0.093,1,0
162,43,1.87,101.11,82.77,0.159,1,0
162,44,1.869,100.78,83.62,0.24,1,0
162,45,1.906,101.1,84.44,0.341,1,0
162,46,1.916,101.08,85.16,0.462,1,0
162,47,1.918,101.03,85.71,0.602,1,0
162,48,1.877,101.44,86.42,0.771,1,0
162,49,1.93,101.35,87.25,0.98,1,0
162,50,1.94,101.26,87.91,1.227,1,0
162,51,1.913,101.71,88.58,1.521,1,0
162,52,1.925,101.69,89.14,1.862,1,0
162,53,1.925,102.01,89.67,2.252,1,0
162,54,1.928,101.99,90.14,2.693,1,0
162,55,1.974,101.91,90.66,3.198,1,0
162,56,1.954,101.8,91.11,3.765,1,0
162,57,1.956,101.84,91.62,4.411,1,0
162,58,1.913,101.79,92.07,5.139,1,0
162,59,2.009,101.95,92.65,5.984,1,0
162,60,1.924,102.05,93.24,6.968,1,0
162,61,1.942,101.82,93.55,8.034,1,0
162,62,1.927,101.73,94.07,9.254,1,0
162,63,1.969,101.66,94.49,10.616,1,0
162,64,1.96,101.77,94.9,12.13,1,0
162,65,1.924,102.15,95.1,13.722,1,0
162,66,1.975,102.39,95.44,15.46,1,0
162,67,1.893,101.79,95.68,17.311,1,0
162,68,1.95,101.63,95.93,19.287,1,0
162,69,1.96,101.89,96.27,21.444,1,0
162,70,1.934,101.75,96.43,23.693,1,0
162,71,1.889,101.56,96.59,26.039,1,0
162,72,1.965,101.57,96.84,28.539,1,0
162,73,2.015,101.82,97.12,31.229,1,0
162,74,1.922,101.65,97.3,34.049,1,0
162,75,1.735,90.86,96.88,36.576,1,0
162,76,1.527,81.82,96.28,38.741,1,0
162,77,1.439,73.82,95.18,40.366,1,0
162,78,1.277,67.07,93.78,41.499,1,0
162,79,1.264,61.47,92.3,42.271,1,0
162,80,1.18,56.9,90.77,42.79,1,0
162,81,1.096,52.7,89.05,43.122,1,0
162,82,1.139,49.4,87.26,43.331,1,0
162,83,1.025,46.7,85.45,43.462,1,0
162,84,1.102,44.11,83.61,43.544,1,0
162,85,1.094,42.14,81.6,43.592,1,0
162,86,1.051,40.35,79.75,43.592,1,0
162,87,1.033,38.68,77.81,43.592,1,0
162,88,1.01,37.23,75.9,43.592,1,0
162,89,1.051,35.79,74.12,43.592,1,0
163,0,1.0,28.91,29.06,0.0,1,0
163,1,0.978,29.54,28.91,0.0,1,0
163,2,1.022,30.87,28.97,0.0,1,0
163,3,1.024,32.34,29.06,0.0,1,0
163,4,0.98,34.62,29.22,0.0,1,0
163,5,0.978,37.51,29.58,0.0,1,0
163,6,0.962,40.69,30.11,0.0,1,0
163,7,1.035,44.04,30.65,0.0,1,0
163,8,1.032,47.84,31.41,0.0,1,0
163,9,0.982,51.4,32.32,0.0,1,0
163,10,1.0,55.29,33.37,0.0,1,0
163,11,1.038,59.31,34.57,0.0,1,0
163,12,0.989,63.07,36.03,0.0,1,0
163,13,1.018,67.37,37.57,0.0,1,0
163,14,0.995,71.87,39.24,0.0,1,0
163,15,1.013,76.5,40.84,0.0,1,0
163,16,1.021,80.36,42.74,0.0,1,0
163,17,0.99,83.57,44.59,0.0,1,0
163,18,1.052,86.2,46.39,0.0,1,0
163,19,1.053,88.69,48.34,0.0,1,0
163,20,1.096,90.77,50.2,0.0,1,0
163,21,1.093,92.63,52.09,0.0,1,0
163,22,1.165,93.73,53.99,0.0,1,0
163,23,1.265,94.86,55.81,0.0,1,0
163,24,1.345,95.75,57.63,0.0,1,0
163,25,1.359,96.42,59.43,0.0,1,0
163,26,1.45,97.18,61.15,0.0,1,0
163,27,1.492,97.87,62.93,0.0,1,0
163,28,1.549,98.29,64.62,0.0,1,0
163,29,1.547,98.95,66.18,0.0,1,0
163,30,1.601,99.78,67.67,0.0,1,0
163,31,1.668,100.18,69.09,0.0,1,0
163,32,1.706,100.4,70.51,0.0,1,0
163,33,1.727,100.89,71.89,0.0,1,0
163,34,1.784,101.17,73.17,0.0,1,0
163,35,1.81,101.04,74.46,0.0,1,0
163,36,1.852,101.1,75.69,0.0,1,0
163,37,1.824,101.3,76.78,0.0,1,0
163,38,1.876,101.52,77.85,0.0,1,0
163,39,1.865,101.68,78.81,0.0,1,0
163,40,1.879,101.82,79.85,0.0,1,0
163,41,1.884,101.94,80.95,0.041,1,0
163,42,1.875,102.23,81.78,0.091,1,0
163,43,1.919,102.03,82.68,0.155,1,0
163,44,1.923,101.84,83.5,0.234,1,0
163,45,1.929,101.67,84.39,0.334,1,0
163,46,1.959,101.6,85.17,0.456,1,0
163,47,1.892,101.49,85.81,0.599,1,0
163,48,1.944,101.44,86.57,0.774,1,0
163,49,1.895,101.78,87.32,0.987,1,0
163,50,1.913,101.7,87.81,1.228,1,0
163,51,1.983,101.55,88.25,1.498,1,0
163,52,1.909,101.47,88.69,1.801,1,0
163,53,1.923,101.8,89.44,2.169,1,0
163,54,1.919,101.77,90.1,2.606,1,0
163,55,1.894,101.83,90.71,3.117,1,0
163,56,1.915,102.08,91.16,3.691,1,0
163,57,1.958,102.02,91.73,4.357,1,0
163,58,1.971,101.93,92.22,5.112,1,0
163,59,1.921,101.87,92.59,5.945,1,0
163,60,1.894,101.99,92.96,6.861,1,0
163,61,1.966,101.86,93.36,7.877,1,0
163,62,1.968,101.51,93.76,9.004,1,0
163,63,1.86,101.35,94.12,10.239,1,0
163,64,1.921,101.55,94.52,11.611,1,0
163,65,1.907,101.27,94.88,13.117,1,0
163,66,1.935,100.75,95.21,14.758,1,0
163,67,1.838,101.13,95.38,16.473,1,0
163,68,1.864,101.1,95.68,18.327,1,0
163,69,1.874,100.85,95.98,20.329,1,0
163,70,1.878,101.07,96.21,22.455,1,0
163,71,1.869,101.12,96.41,24.693,1,0
163,72,1.917,100.96,96.66,27.077,1,0
163,73,1.888,100.94,97.0,29.685,1,0
163,74,1.906,101.07,97.24,32.46,1,0
163,75,1.739,90.32,96.97,35.045,1,0
163,76,1.508,81.2,96.25,37.19,1,0
163,77,1.371,73.42,95.17,38.815,1,0
163,78,1.311,66.89,93.91,39.985,1,0
163,79,1.249,61.2,92.36,40.769,1,0
163,80,1.146,56.4,90.78,41.29,1,0
163,81,1.046,52.51,89.09,41.626,1,0
163,82,1.085,49.31,87.37,41.841,1,0
163,83,1.082,46.48,85.44,41.972,1,0
163,84,1.038,44.5,83.39,42.048,1,0
163,85,0.998,42.49,81.62,42.097,1,0
163,86,1.01,40.49,79.69,42.097,1,0
163,87,1.015,38.89,77.71,42.097,1,0
163,88,0.996,37.37,75.85,42.097,1,0
163,89,1.041,36.23,73.96,42.097,1,0
164,0,0.984,29.89,30.04,0.0,0,1
164,1,1.01,30.63,30.05,0.0,0,1
164,2,1.02,32.21,30.22,0.0,0,1
164,3,1.043,34.06,30.37,0.0,0,1
164,4,0.979,36.09,30.54,0.0,0,1
164,5,0.952,38.88,30.79,0.0,0,1
164,6,1.014,41.7,31.16,0.0,0,1
164,7,1.043,44.91,31.53,0.0,0,1
164,8,1.008,48.49,32.12,0.0,0,1
164,9,0.931,51.93,32.78,0.0,0,1
164,10,0.977,55.87,33.27,0.0,0,1
164,11,0.962,59.86,34.16,0.0,0,1
164,12,1.035,63.82,35.02,0.0,0,1
164,13,1.006,67.9,36.09,0.0,0,1
164,14,1.018,72.36,37.31,0.0,0,1
164,15,0.959,76.49,38.63,0.0,0,1
164,16,0.967,80.32,40.09,0.0,0,1
164,17,0.982,83.22,41.63,0.0,0,1
164,18,1.027,86.07,42.95,0.0,0,1
164,19,1.081,88.6,44.57,0.0,0,1
164,20,1.086,90.35,46.16,0.0,0,1
164,21,1.187,92.01,47.68,0.0,0,1
164,22,1.219,93.25,49.18,0.0,0,1
164,23,1.251,94.55,50.56,0.0,0,1
164,24,1.269,95.25,51.98,0.0,0,1
164,25,1.347,96.06,53.5,0.0,0,1
164,26,1.427,96.87,55.05,0.0,0,1
164,27,1.482,97.55,56.41,0.0,0,1
164,28,1.537,98.41,57.71,0.0,0,1
164,29,1.579,98.62,58.9,0.0,0,1
164,30,1.584,99.08,60.06,0.0,0,1
164,31,1.689,99.33,61.37,0.0,0,1
164,32,1.726,99.4,62.59,0.0,0,1
164,33,1.694,99.97,63.63,0.0,0,1
164,34,1.767,100.28,64.88,0.0,0,1
164,35,1.759,100.11,66.05,0.0,0,1
164,36,1.788,100.55,67.22,0.0,0,1
164,37,1.83,100.76,68.31,0.0,0,1
164,38,1.802,100.68,69.47,0.0,0,1
164,39,1.813,100.69,70.47,0.0,0,1
164,40,1.796,101.17,71.38,0.0,0,1
164,41,1.821,101.01,72.32,0.0,0,1
164,42,1.81,100.6,73.19,0.0,0,1
164,43,1.861,100.94,74.15,0.0,0,1
164,44,1.826,100.68,75.13,0.0,0,1
164,45,1.831,100.96,76.02,0.0,0,1
164,46,1.894,101.11,76.85,0.0,0,1
164,47,1.835,101.04,77.65,0.0,0,1
164,48,1.846,101.35,78.41,0.0,0,1
164,49,1.869,101.5,79.25,0.0,0,1
164,50,1.899,101.91,80.11,0.033,0,1
164,51,1.874,101.77,80.72,0.071,0,1
164,52,1.902,101.35,81.44,0.118,0,1
164,53,1.917,101.26,81.86,0.169,0,1
164,54,1.9,101.29,82.49,0.23,0,1
164,55,1.973,101.53,82.98,0.299,0,1
164,56,1.819,101.26,83.56,0.379,0,1
164,57,1.899,101.32,84.12,0.472,0,1
164,58,1.947,101.42,84.64,0.578,0,1
164,59,1.874,101.33,85.23,0.702,0,1
164,60,1.896,101.56,85.68,0.841,0,1
164,61,1.878,101.42,86.21,1.0,0,1
164,62,1.888,101.3,86.69,1.181,0,1
164,63,1.878,101.33,87.11,1.382,0,1
164,64,1.891,101.35,87.68,1.615,0,1
164,65,1.879,101.51,88.17,1.88,0,1
164,66,1.938,101.66,88.6,2.176,0,1
164,67,1.957,102.15,89.04,2.508,0,1
164,68,1.919,102.26,89.44,2.876,0,1
164,69,1.908,101.88,89.94,3.294,0,1
164,70,1.917,101.71,90.47,3.776,0,1
164,71,1.91,102.0,91.01,4.328,0,1
164,72,1.965,102.08,91.41,4.94,0,1
164,73,1.965,102.22,91.61,5.586,0,1
164,74,1.981,102.25,91.92,6.286,0,1
164,75,1.743,91.66,91.88,6.978,0,1
164,76,1.546,82.79,91.51,7.607,0,1
164,77,1.442,74.91,90.79,8.129,0,1
164,78,1.346,68.34,90.01,8.556,0,1
164,79,1.235,62.68,89.16,8.898,0,1
164,80,1.188,57.79,88.15,9.162,0,1
164,81,1.149,53.59,87.17,9.366,0,1
164,82,1.173,50.13,85.86,9.512,0,1
164,83,1.13,47.29,84.63,9.617,0,1
164,84,1.09,44.46,83.23,9.691,0,1
164,85,1.014,42.54,81.75,9.741,0,1
164,86,1.036,40.36,80.48,9.777,0,1
164,87,1.033,38.9,79.04,9.777,0,1
164,88,1.073,37.25,77.74,9.777,0,1
164,89,1.011,35.71,76.48,9.777,0,1
165,0,0.972,26.12,25.96,0.0,1,0
165,1,0.98,27.22,25.97,0.0,1,0
165,2,0.932,28.55,26.09,0.0,1,0
165,3,1.018,30.48,26.33,0.0,1,0
165,4,1.043,32.66,26.74,0.0,1,0
165,5,0.99,35.72,27.22,0.0,1,0
165,6,0.932,38.8,27.86,0.0,1,0
165,7,0.993,42.03,28.54,0.0,1,0
165,8,1.025,45.6,29.45,0.0,1,0
165,9,0.983,49.65,30.3,0.0,1,0
165,10,1.055,53.74,31.41,0.0,1,0
165,11,1.02,57.97,32.75,0.0,1,0
165,12,1.024,62.19,34.03,0.0,1,0
165,13,0.975,66.51,35.5,0.0,1,0
165,14,0.988,71.0,37.16,0.0,1,0
165,15,1.014,75.44,38.91,0.0,1,0
165,16,1.003,79.34,40.9,0.0,1,0
165,17,1.012,82.77,42.88,0.0,1,0
165,18,0.967,85.39,44.75,0.0,1,0
165,19,1.051,87.54,46.72,0.0,1,0
165,20,1.022,89.78,48.73,0.0,1,0
165,21,1.157,91.63,50.73,0.0,1,0
165,22,1.173,93.18,52.8,0.0,1,0
165,23,1.244,94.52,54.79,0.0,1,0
165,24,1.378,95.26,56.56,0.0,1,0
165,25,1.327,96.22,58.42,0.0,1,0
165,26,1.363,97.08,60.28,0.0,1,0
165,27,1.485,97.78,62.01,0.0,1,0
165,28,1.521,98.76,63.66,0.0,1,0
165,29,1.591,99.14,65.46,0.0,1,0
165,30,1.636,99.61,66.84,0.0,1,0
165,31,1.662,99.86,68.35,0.0,1,0
165,32,1.746,99.85,69.76,0.0,1,0
165,33,1.693,100.12,71.0,0.0,1,0
165,34,1.76,100.38,72.25,0.0,1,0
165,35,1.75,100.8,73.59,0.0,1,0
165,36,1.78,100.94,74.89,0.0,1,0
165,37,1.862,100.81,76.06,0.0,1,0
165,38,1.789,100.71,77.15,0.0,1,0
165,39,1.827,100.68,78.21,0.0,1,0
165,40,1.881,100.25,79.2,0.0,1,0
165,41,1.812,100.47,80.15,0.033,1,0
165,42,1.844,100.44,81.08,0.075,1,0
165,43,1.879,100.95,81.92,0.128,1,0
165,44,1.831,101.28,82.77,0.193,1,0
165,45,1.85,101.03,83.61,0.275,1,0
165,46,1.809,101.31,84.44,0.375,1,0
165,47,1.869,101.33,85.23,0.499,1,0
165,48,1.916,101.53,85.93,0.647,1,0
165,49,1.948,101.42,86.61,0.824,1,0
165,50,1.899,101.16,87.28,1.034,1,0
165,51,1.908,101.09,87.95,1.284,1,0
165,52,1.903,101.21,88.57,1.578,1,0
165,53,1.899,101.1,89.09,1.913,1,0
165,54,1.808,101.09,89.63,2.3,1,0
165,55,1.905,101.28,90.26,2.755,1,0
165,56,1.886,101.47,90.85,3.285,1,0
165,57,1.925,101.3,91.37,3.891,1,0
165,58,1.899,101.11,91.87,4.581,1,0
165,59,1.897,101.15,92.27,5.347,1,0
165,60,1.846,101.07,92.91,6.251,1,0
165,61,1.878,100.63,93.29,7.247,1,0
165,62,1.818,100.86,93.4,8.274,1,0
165,63,1.816,100.87,93.81,9.416,1,0
165,64,1.877,101.05,94.12,10.654,1,0
165,65,1.874,101.12,94.44,11.997,1,0
165,66,1.912,101.39,94.76,13.456,1,0
165,67,1.878,101.32,95.15,15.07,1,0
165,68,1.861,101.3,95.29,16.742,1,0
165,69,1.862,101.19,95.41,18.469,1,0
165,70,1.841,101.38,95.75,20.353,1,0
165,71,1.963,101.73,96.08,22.41,1,0
165,72,1.923,101.91,96.5,24.701,1,0
165,73,1.847,101.7,96.76,27.151,1,0
165,74,1.945,101.64,96.98,29.743,1,0
165,75,1.703,90.93,96.67,32.134,1,0
165,76,1.537,81.64,95.96,34.129,1,0
165,77,1.405,73.37,94.94,35.656,1,0
165,78,1.3,66.77,93.67,36.755,1,0
165,79,1.211,61.47,92.14,37.496,1,0
165,80,1.182,56.6,90.54,37.985,1,0
165,81,1.144,52.5,88.8,38.297,1,0
165,82,1.076,49.24,86.99,38.492,1,0
165,83,1.096,46.2,85.16,38.613,1,0
165,84,1.039,43.8,83.24,38.687,1,0
165,85,1.028,41.89,81.26,38.732,1,0
165,86,1.037,40.39,79.5,38.732,1,0
165,87,1.026,38.74,77.62,38.732,1,0
165,88,1.044,37.85,75.89,38.732,1,0
165,89,1.007,36.64,74.06,38.732,1,0
166,0,1.024,29.65,29.79,0.0,1,0
166,1,0.971,30.89,29.8,0.0,1,0
166,2,1.004,32.19,29.95,0.0,1,0
166,3,0.953,34.0,30.09,0.0,1,0
166,4,0.978,36.48,30.51,0.0,1,0
166,5,0.988,38.94,30.77,0.0,1,0
166,6,1.023,41.94,31.22,0.0,1,0
166,7,1.009,44.94,31.89,0.0,1,0
166,8,1.021,48.34,32.62,0.0,1,0
166,9,1.03,52.55,33.51,0.0,1,0
166,10,0.973,56.63,34.51,0.0,1,0
166,11,1.015,60.49,35.7,0.0,1,0
166,12,0.967,64.33,37.05,0.0,1,0
166,13,0.959,68.47,38.5,0.0,1,0
166,14,0.986,72.79,40.04,0.0,1,0
166,15,1.012,77.16,41.6,0.0,1,0
166,16,1.003,80.57,43.4,0.0,1,0
166,17,1.023,84.01,45.36,0.0,1,0
166,18,0.969,86.62,47.23,0.0,1,0
166,19,1.015,88.49,49.18,0.0,1,0
166,20,1.074,90.27,50.9,0.0,1,0
166,21,1.102,91.9,52.7,0.0,1,0
166,22,1.133,93.39,54.55,0.0,1,0
166,23,1.224,94.43,56.43,0.0,1,0
166,24,1.297,95.67,58.2,0.0,1,0
166,25,1.345,96.46,59.98,0.0,1,0
166,26,1.39,96.95,61.6,0.0,1,0
166,27,1.48,97.42,63.13,0.0,1,0
166,28,1.512,97.63,64.7,0.0,1,0
166,29,1.566,98.36,66.25,0.0,1,0
166,30,1.548,98.62,67.69,0.0,1,0
166,31,1.646,99.29,69.22,0.0,1,0
166,32,1.649,99.37,70.64,0.0,1,0
166,33,1.717,99.36,71.91,0.0,1,0
166,34,1.672,99.63,73.17,0.0,1,0
166,35,1.697,99.86,74.36,0.0,1,0
166,36,1.765,100.14,75.51,0.0,1,0
166,37,1.743,100.24,76.64,0.0,1,0
166,38,1.762,100.1,77.78,0.0,1,0
166,39,1.784,100.13,78.84,0.0,1,0
166,40,1.739,100.06,79.78,0.0,1,0
166,41,1.763,100.14,80.81,0.039,1,0
166,42,1.767,100.2,81.7,0.089,1,0
166,43,1.776,100.25,82.62,0.152,1,0
166,44,1.794,100.38,83.37,0.228,1,0
166,45,1.8,100.58,84.15,0.322,1,0
166,46,1.823,100.69,84.97,0.438,1,0
166,47,1.85,100.81,85.63,0.575,1,0
166,48,1.835,100.71,86.42,0.743,1,0
166,49,1.864,100.77,87.17,0.947,1,0
166,50,1.835,101.16,87.87,1.192,1,0
166,51,1.85,101.11,88.49,1.48,1,0
166,52,1.866,101.36,89.0,1.808,1,0
166,53,1.876,101.3,89.52,2.184,1,0
166,54,1.847,101.25,90.02,2.612,1,0
166,55,1.861,101.28,90.47,3.093,1,0
166,56,1.938,101.29,90.98,3.642,1,0
166,57,1.878,101.19,91.5,4.27,1,0
166,58,1.864,101.53,92.11,5.005,1,0
166,59,1.94,101.55,92.57,5.833,1,0
166,60,1.9,101.36,93.05,6.77,1,0
166,61,1.913,101.01,93.4,7.797,1,0
166,62,1.892,101.36,93.78,8.929,1,0
166,63,1.87,101.02,94.13,10.169,1,0
166,64,1.902,101.03,94.51,11.539,1,0
166,65,1.844,101.2,94.75,12.993,1,0
166,66,1.918,101.1,94.93,14.52,1,0
166,67,1.899,101.2,95.37,16.228,1,0
166,68,1.926,101.53,95.68,18.08,1,0
166,69,1.923,101.53,96.04,20.116,1,0
166,70,1.916,101.25,96.35,22.32,1,0
166,71,1.92,100.9,96.55,24.639,1,0
166,72,1.887,100.55,96.78,27.104,1,0
166,73,1.892,100.71,97.21,29.859,1,0
166,74,1.893,100.72,97.35,32.714,1,0
166,75,1.728,90.23,97.01,35.325,1,0
166,76,1.509,80.99,96.35,37.529,1,0
166,77,1.337,73.47,95.46,39.279,1,0
166,78,1.313,66.88,93.99,40.475,1,0
166,79,1.234,61.58,92.47,41.281,1,0
166,80,1.185,56.91,90.89,41.816,1,0
166,81,1.113,52.98,89.13,42.156,1,0
166,82,1.092,49.24,87.15,42.36,1,0
166,83,1.052,46.69,85.24,42.484,1,0
166,84,1.051,44.2,83.36,42.56,1,0
166,85,1.011,42.14,81.51,42.607,1,0
166,86,0.989,40.11,79.65,42.607,1,0
166,87,1.056,38.81,77.82,42.607,1,0
166,88,1.047,37.59,75.99,42.607,1,0
166,89,0.963,36.45,74.17,42.607,1,0
167,0,1.056,27.74,27.68,0.0,1,0
167,1,1.037,28.63,27.68,0.0,1,0
167,2,0.973,29.87,27.7,0.0,1,0
167,3,1.032,32.0,27.94,0.0,1,0
167,4,1.01,34.42,28.25,0.0,1,0
167,5,0.961,37.21,28.61,0.0,1,0
167,6,0.981,40.1,29.17,0.0,1,0
167,7,1.004,43.83,29.87,0.0,1,0
167,8,0.964,47.18,30.72,0.0,1,0
167,9,1.004,50.96,31.6,0.0,1,0
167,10,0.95,54.94,32.56,0.0,1,0
167,11,1.011,58.78,33.81,0.0,1,0
167,12,1.039,62.89,35.28,0.0,1,0
167,13,1.031,67.42,36.68,0.0,1,0
167,14,0.997,71.86,38.21,0.0,1,0
167,15,0.966,76.1,39.86,0.0,1,0
167,16,0.972,80.1,41.67,0.0,1,0
167,17,1.032,83.41,43.55,0.0,1,0
167,18,0.985,86.15,45.36,0.0,1,0
167,19,1.055,88.22,47.34,0.0,1,0
167,20,1.096,89.91,49.25,0.0,1,0
167,21,1.109,91.33,51.11,0.0,1,0
167,22,1.192,93.07,53.05,0.0,1,0
167,23,1.284,94.46,54.89,0.0,1,0
167,24,1.245,95.38,56.49,0.0,1,0
167,25,1.345,96.27,58.26,0.0,1,0
167,26,1.434,97.09,60.11,0.0,1,0
167,27,1.463,97.88,61.73,0.0,1,0
167,28,1.548,98.56,63.4,0.0,1,0
167,29,1.632,99.13,65.02,0.0,1,0
167,30,1.574,99.38,66.51,0.0,1,0
167,31,1.706,99.84,67.97,0.0,1,0
167,32,1.672,100.14,69.39,0.0,1,0
167,33,1.745,100.51,70.79,0.0,1,0
167,34,1.741,100.78,72.17,0.0,1,0
167,35,1.804,101.0,73.53,0.0,1,0
167,36,1.805,101.2,74.84,0.0,1,0
167,37,1.874,101.16,76.2,0.0,1,0
167,38,1.819,101.2,77.39,0.0,1,0
167,39,1.865,101.12,78.36,0.0,1,0
167,40,1.858,101.24,79.48,0.0,1,0
167,41,1.95,101.49,80.52,0.037,1,0
167,42,1.916,101.83,81.6,0.085,1,0
167,43,1.965,101.6,82.53,0.146,1,0
167,44,1.914,101.69,83.33,0.222,1,0
167,45,1.917,101.46,84.08,0.314,1,0
167,46,1.892,101.61,84.8,0.424,1,0
167,47,1.847,101.31,85.54,0.558,1,0
167,48,1.85,101.28,86.26,0.72,1,0
167,49,1.891,101.11,86.92,0.911,1,0
167,50,1.844,101.14,87.59,1.139,1,0
167,51,1.877,101.34,88.18,1.404,1,0
167,52,1.905,100.99,88.74,1.711,1,0
167,53,1.877,101.09,89.31,2.067,1,0
167,54,1.886,101.14,89.75,2.466,1,0
167,55,1.907,101.1,90.18,2.911,1,0
167,56,1.896,100.84,90.7,3.42,1,0
167,57,1.858,100.84,91.24,4.007,1,0
167,58,1.87,100.81,91.57,4.646,1,0
167,59,1.864,100.72,91.92,5.346,1,0
167,60,1.893,100.84,92.43,6.144,1,0
167,61,1.856,101.05,92.8,7.023,1,0
167,62,1.85,101.11,93.13,7.981,1,0
167,63,1.85,101.15,93.43,9.014,1,0
167,64,1.85,101.39,93.67,10.116,1,0
167,65,1.933,101.67,94.0,11.316,1,0
167,66,1.918,101.41,94.34,12.626,1,0
167,67,1.882,101.24,94.79,14.096,1,0
167,68,1.94,101.38,95.03,15.663,1,0
167,69,1.934,101.46,95.49,17.426,1,0
167,70,1.907,101.63,95.69,19.283,1,0
167,71,1.911,101.55,95.96,21.273,1,0
167,72,1.902,101.36,96.19,23.386,1,0
167,73,1.907,101.18,96.48,25.663,1,0
167,74,1.849,101.39,96.74,28.1,1,0
167,75,1.751,90.52,96.59,30.444,1,0
167,76,1.521,81.11,95.93,32.42,1,0
167,77,1.412,73.03,95.03,33.985,1,0
167,78,1.272,66.62,93.65,35.078,1,0
167,79,1.181,60.81,92.28,35.846,1,0
167,80,1.136,56.51,90.58,36.341,1,0
167,81,1.132,52.52,88.81,36.653,1,0
167,82,1.074,48.97,86.99,36.848,1,0
167,83,1.08,46.29,85.19,36.971,1,0
167,84,1.06,44.06,83.36,37.047,1,0
167,85,1.02,41.93,81.43,37.093,1,0
167,86,1.048,40.17,79.65,37.093,1,0
167,87,1.039,38.76,77.72,37.093,1,0
167,88,1.034,37.36,75.91,37.093,1,0
167,89,1.02,36.03,74.12,37.093,1,0
168,0,0.987,29.34,29.58,0.0,1,0
168,1,1.035,30.03,29.54,0.0,1,0
168,2,0.935,31.37,29.56,0.0,1,0
168,3,1.039,33.63,29.75,0.0,1,0
168,4,1.027,36.15,30.06,0.0,1,0
168,5,1.027,39.01,30.38,0.0,1,0
168,6,1.026,41.97,30.83,0.0,1,0
168,7,1.009,44.95,31.51,0.0,1,0
168,8,1.026,48.27,32.41,0.0,1,0
168,9,0.99,51.78,33.38,0.0,1,0
168,10,1.02,55.56,34.45,0.0,1,0
168,11,0.977,59.52,35.7,0.0,1,0
168,12,1.011,63.94,36.91,0.0,1,0
168,13,0.939,68.07,38.37,0.0,1,0
168,14,1.027,72.15,39.93,0.0,1,0
168,15,0.979,76.43,41.65,0.0,1,0
168,16,0.955,80.29,43.38,0.0,1,0
168,17,0.978,83.83,45.15,0.0,1,0
168,18,1.007,86.4,46.96,0.0,1,0
168,19,1.042,88.57,48.79,0.0,1,0
168,20,1.064,90.51,50.7,0.0,1,0
168,21,1.163,92.22,52.44,0.0,1,0
168,22,1.208,93.53,54.26,0.0,1,0
168,23,1.298,94.78,56.13,0.0,1,0
168,24,1.401,95.74,57.9,0.0,1,0
168,25,1.405,96.5,59.58,0.0,1,0
168,26,1.421,97.44,61.35,0.0,1,0
168,27,1.488,98.02,62.99,0.0,1,0
168,28,1.593,98.58,64.56,0.0,1,0
